transcript_id,1101.2.gtf,1548.2.gtf,1628.2.gtf,Sample4.2.gtf,Sample5.2.gtf,Sample6.2.gtf
Montipora_capitata_PredGene_g50620.t1,0,0,0,5,8,2
Montipora_capitata_PredGene_g46537.t1,0,7,7,0,5,9
Montipora_capitata_PredGene_adi2mcaRNA20077_R7.t1,0,3,0,0,7,4
Montipora_capitata_PredGene_g45844.t1,0,0,0,0,24,23
Montipora_capitata_PredGene_adi2mcaRNA20077_R0.t1,15,0,6,0,3,4
Montipora_capitata_PredGene_g58161.t1,0,0,0,7,13,8
Montipora_capitata_PredGene_adi2mcaRNA29305_R7.t1,1,5,1,8,10,8
Montipora_capitata_PredGene_g34991.t1,88,48,95,20,7,22
Montipora_capitata_PredGene_g29946.t1,86,98,44,18,23,19
Montipora_capitata_PredGene_g19780.t1,61,175,102,22,18,18
Montipora_capitata_PredGene_g37640.t1,0,0,0,22,5,6
Montipora_capitata_PredGene_g3736.t1,0,0,0,14,14,15
Montipora_capitata_PredGene_g17992.t1,0,0,0,8,22,5
Montipora_capitata_PredGene_adi2mcaRNA11417_R9.t1,10,8,6,214,176,149
Montipora_capitata_PredGene_g27362.t1,0,0,0,11,5,24
Montipora_capitata_PredGene_g6855.t1,744,484,302,77,90,92
Montipora_capitata_PredGene_g43355.t1,88,111,124,3,4,13
Montipora_capitata_PredGene_g61502.t1,0,0,0,0,0,10
Montipora_capitata_PredGene_g34491.t1,0,0,0,2,3,16
Montipora_capitata_PredGene_g42525.t1,10,21,31,9,14,4
Montipora_capitata_PredGene_g55956.t1,0,3,0,0,6,4
Montipora_capitata_PredGene_g55028.t1,60,24,16,0,8,7
Montipora_capitata_PredGene_g56754.t1,11,0,0,5,22,13
Montipora_capitata_PredGene_g13590.t1,5,4,4,6,7,6
Montipora_capitata_PredGene_g44673.t1,0,3,3,9,6,5
Montipora_capitata_PredGene_adi2mcaRNA18782_R5.t1,0,0,2,9,11,15
Montipora_capitata_PredGene_g24341.t1,165,194,99,20,11,11
Montipora_capitata_PredGene_g70441.t1,0,8,0,0,19,7
Montipora_capitata_PredGene_g62182.t1,1455,862,593,40,30,64
Montipora_capitata_PredGene_g28902.t1,5,3,6,32,28,19
Montipora_capitata_PredGene_g656.t1,143,45,74,13,14,11
Montipora_capitata_PredGene_g16906.t1,0,0,0,0,0,4
Montipora_capitata_PredGene_adi2mcaRNA19459_R2.t1,5,0,0,38,21,45
Montipora_capitata_PredGene_g58837.t1,5061,3318,1618,29,19,40
Montipora_capitata_PredGene_g65102.t1,0,0,11,20,16,21
Montipora_capitata_PredGene_g24874.t1,4,2,9,22,23,32
Montipora_capitata_PredGene_adi2mcaRNA28940_R9.t1,49,9,49,11,8,3
Montipora_capitata_PredGene_g43357.t1,6,3,9,18,14,15
Montipora_capitata_PredGene_g65728.t1,0,0,0,2,5,3
Montipora_capitata_PredGene_g41717.t1,0,0,0,9,5,0
Montipora_capitata_PredGene_adi2mcaRNA24363_R1.t1,24,5,26,19,9,6
Montipora_capitata_PredGene_adi2mcaRNA34168_R2.t1,314,139,9,11,17,30
Montipora_capitata_PredGene_g59882.t1,0,1,0,17,21,4
Montipora_capitata_PredGene_g39819.t1,38,17,4,7,15,18
Montipora_capitata_PredGene_adi2mcaRNA27166_R0.t1,1566,1868,1562,17,11,13
Montipora_capitata_PredGene_g35556.t1,14,21,62,8,6,13
Montipora_capitata_PredGene_g20868.t1,13,28,0,106,184,3
Montipora_capitata_PredGene_g34993.t1,423,373,161,26,35,47
Montipora_capitata_PredGene_adi2mcaRNA8778_R0.t1,237,114,77,25,15,22
Montipora_capitata_PredGene_g16904.t1,24,0,45,6,0,14
Montipora_capitata_PredGene_g21709.t1,81,52,53,23,28,26
Montipora_capitata_PredGene_g11325.t1,0,0,0,28,26,33
Montipora_capitata_PredGene_g23402.t1,0,0,0,16,5,12
Montipora_capitata_PredGene_g8216.t1,0,0,0,1,4,0
Montipora_capitata_PredGene_adi2mcaRNA26122_R0.t1,40,31,41,28,37,29
Montipora_capitata_PredGene_g2130.t1,3,0,2,6,5,9
Montipora_capitata_PredGene_g64364.t1,4,1,3,5,3,5
Montipora_capitata_PredGene_adi2mcaRNA22293_R1.t1,6,0,0,9,6,11
Montipora_capitata_PredGene_g29096.t1,0,0,0,2,0,0
Montipora_capitata_PredGene_g33138.t1,0,0,0,5,6,6
Montipora_capitata_PredGene_g58055.t1,275,149,143,27,25,17
Montipora_capitata_PredGene_g58018.t1,0,0,0,5,14,0
Montipora_capitata_PredGene_g61086.t1,0,0,0,11,7,10
Montipora_capitata_PredGene_g53365.t1,5,5,11,14,6,11
Montipora_capitata_PredGene_g33210.t1,0,0,0,3,0,11
Montipora_capitata_PredGene_adi2mcaRNA30034_R3.t1,0,7,0,7,12,10
Montipora_capitata_PredGene_g43084.t1,0,0,0,5,18,22
Montipora_capitata_PredGene_g69033.t1,11,33,17,18,29,11
Montipora_capitata_PredGene_g65216.t1,0,0,0,27,16,13
Montipora_capitata_PredGene_adi2mcaRNA13512_R0.t1,88,131,65,33,36,40
Montipora_capitata_PredGene_g57980.t1,0,3,0,0,6,2
Montipora_capitata_PredGene_g34713.t1,12,4,1,25,11,23
Montipora_capitata_PredGene_adi2mcaRNA40279_R0.t1,274,316,205,19,33,14
Montipora_capitata_PredGene_adi2mcaRNA26574_R7.t1,0,0,2,4,5,5
Montipora_capitata_PredGene_g41744.t1,169,169,257,8,16,16
Montipora_capitata_PredGene_adi2mcaRNA30308_R6.t1,0,0,0,13,0,15
Montipora_capitata_PredGene_g1038.t1,0,0,3,3,0,2
Montipora_capitata_PredGene_g59880.t1,0,0,0,2,5,2
Montipora_capitata_PredGene_g26128.t1,0,0,0,4,0,4
Montipora_capitata_PredGene_g70788.t1,0,0,0,20,15,8
Montipora_capitata_PredGene_g52262.t1,2,0,0,17,23,6
Montipora_capitata_PredGene_g4689.t1,0,0,0,6,5,5
Montipora_capitata_PredGene_g11985.t1,0,0,0,5,0,3
Montipora_capitata_PredGene_g54048.t1,0,0,0,7,5,5
Montipora_capitata_PredGene_g63232.t1,0,0,0,5,9,12
Montipora_capitata_PredGene_g43888.t1,0,0,0,6,4,0
Montipora_capitata_PredGene_g52917.t1,45,56,76,13,5,0
Montipora_capitata_PredGene_g55408.t1,2,0,1,8,6,13
Montipora_capitata_PredGene_g35128.t1,0,0,6,16,13,32
Montipora_capitata_PredGene_g4693.t1,4590,3197,2757,64,73,84
Montipora_capitata_PredGene_g16050.t1,3,0,4,21,18,27
Montipora_capitata_PredGene_g37594.t1,0,0,0,2,3,6
Montipora_capitata_PredGene_g35159.t1,248,267,183,0,4,8
Montipora_capitata_PredGene_g47388.t1,53,13,0,8,13,6
Montipora_capitata_PredGene_g26918.t1,21,9,18,6,14,14
Montipora_capitata_PredGene_g46269.t1,0,0,0,4,13,6
Montipora_capitata_PredGene_g27711.t1,0,4,3,7,4,6
Montipora_capitata_PredGene_g13005.t1,18,21,16,9,18,19
Montipora_capitata_PredGene_g35435.t1,95,22,46,6,5,0
Montipora_capitata_PredGene_g70196.t1,3,7,0,4,6,14
Montipora_capitata_PredGene_g27385.t1,0,0,0,3,2,2
Montipora_capitata_PredGene_g29094.t1,0,0,0,11,26,15
Montipora_capitata_PredGene_g64065.t1,393,315,458,29,24,33
Montipora_capitata_PredGene_g19859.t1,0,0,0,1,6,3
Montipora_capitata_PredGene_g55548.t1,25,84,40,39,36,52
Montipora_capitata_PredGene_g25739.t1,44,51,17,25,27,23
Montipora_capitata_PredGene_g45770.t1,1048,704,427,53,47,70
Montipora_capitata_PredGene_adi2mcaRNA11876_R7.t1,21,168,82,43,45,63
Montipora_capitata_PredGene_g45413.t1,16,29,28,2,4,3
Montipora_capitata_PredGene_g53071.t1,0,0,0,0,2,0
Montipora_capitata_PredGene_g56923.t1,6,6,4,5,3,4
Montipora_capitata_PredGene_g39696.t1,98,118,91,16,23,16
Montipora_capitata_PredGene_g28809.t1,1754,1569,844,28,12,36
Montipora_capitata_PredGene_g57451.t1,81,92,57,0,4,12
Montipora_capitata_PredGene_g56859.t1,0,0,0,9,1,0
Montipora_capitata_PredGene_g11741.t1,0,0,0,0,0,3
Montipora_capitata_PredGene_g7013.t1,0,0,0,0,4,0
Montipora_capitata_PredGene_g16603.t1,0,0,0,7,8,6
Montipora_capitata_PredGene_adi2mcaRNA12088_R8.t1,0,0,0,25,14,14
Montipora_capitata_PredGene_g5360.t1,0,0,0,12,10,10
Montipora_capitata_PredGene_g46498.t1,0,0,1,12,10,7
Montipora_capitata_PredGene_g34233.t1,0,0,0,6,13,7
Montipora_capitata_PredGene_g34292.t1,0,0,0,3,7,8
Montipora_capitata_PredGene_g31362.t1,0,0,0,5,2,9
Montipora_capitata_PredGene_g15018.t1,0,0,0,0,6,0
Montipora_capitata_PredGene_g22938.t1,0,0,0,4,0,0
Montipora_capitata_PredGene_g8689.t1,62,0,12,5,4,5
Montipora_capitata_PredGene_g22425.t1,78,61,68,17,22,21
Montipora_capitata_PredGene_g48468.t1,13,7,14,10,12,14
Montipora_capitata_PredGene_g47218.t1,178,98,97,22,9,21
Montipora_capitata_PredGene_g61222.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA8188_R0.t1,1427,920,942,27,11,15
Montipora_capitata_PredGene_g58144.t1,0,0,0,44,36,60
Montipora_capitata_PredGene_adi2mcaRNA9017_R0.t1,0,17,7,0,12,10
Montipora_capitata_PredGene_g23942.t1,808,752,636,22,25,15
Montipora_capitata_PredGene_g36587.t1,0,0,0,15,16,8
Montipora_capitata_PredGene_g42863.t1,11,20,13,11,3,6
Montipora_capitata_PredGene_g71257.t1,0,4,0,7,13,0
Montipora_capitata_PredGene_g5341.t1,0,0,0,10,3,9
Montipora_capitata_PredGene_adi2mcaRNA4436_R0.t1,164,150,67,22,17,19
Montipora_capitata_PredGene_g22739.t1,0,0,0,5,6,12
Montipora_capitata_PredGene_adi2mcaRNA2033_R0.t1,962,788,706,82,75,74
Montipora_capitata_PredGene_g7011.t1,0,0,0,3,14,8
Montipora_capitata_PredGene_g26910.t1,1,1,0,12,10,11
Montipora_capitata_PredGene_g22741.t1,0,0,0,16,26,14
Montipora_capitata_PredGene_g41610.t1,0,0,0,9,12,9
Montipora_capitata_PredGene_g44061.t1,142,114,84,0,8,13
Montipora_capitata_PredGene_g17338.t1,0,1,0,4,3,5
Montipora_capitata_PredGene_g9835.t1,0,0,0,12,16,14
Montipora_capitata_PredGene_g38655.t1,0,0,0,9,16,0
Montipora_capitata_PredGene_g35437.t1,597,361,600,12,13,12
Montipora_capitata_PredGene_g5093.t1,3,0,0,7,10,7
Montipora_capitata_PredGene_g56506.t1,547,579,494,12,14,28
Montipora_capitata_PredGene_adi2mcaRNA4577_R9.t1,0,4,4,9,7,6
Montipora_capitata_PredGene_g16052.t1,601,490,451,14,10,29
Montipora_capitata_PredGene_g17990.t1,255,126,159,10,0,0
Montipora_capitata_PredGene_g35135.t1,3,9,7,17,21,6
Montipora_capitata_PredGene_g65812.t1,2,21,6,3,5,6
Montipora_capitata_PredGene_g28863.t1,0,0,0,14,15,10
Montipora_capitata_PredGene_g55034.t1,6,0,0,5,16,13
Montipora_capitata_PredGene_g45772.t1,1262,1022,1044,40,12,36
Montipora_capitata_PredGene_g31799.t1,0,0,0,10,9,10
Montipora_capitata_PredGene_g41509.t1,0,0,0,2,1,2
Montipora_capitata_PredGene_g69406.t1,204,145,209,18,13,22
Montipora_capitata_PredGene_g1989.t1,0,0,0,18,6,15
Montipora_capitata_PredGene_adi2mcaRNA9757_R2.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g34290.t1,0,0,0,23,10,24
Montipora_capitata_PredGene_g1043.t1,0,0,0,16,17,24
Montipora_capitata_PredGene_g31825.t1,0,0,0,3,5,11
Montipora_capitata_PredGene_g3578.t1,0,0,0,8,7,14
Montipora_capitata_PredGene_g6866.t1,148,170,70,16,9,16
Montipora_capitata_PredGene_g57659.t1,82,95,214,7,0,10
Montipora_capitata_PredGene_g15546.t1,4019,2957,1496,102,106,78
Montipora_capitata_PredGene_adi2mcaRNA5154_R1.t1,27,30,68,16,65,42
Montipora_capitata_PredGene_adi2mcaRNA15668_R8.t1,13,57,22,224,164,189
Montipora_capitata_PredGene_g21221.t1,281,435,580,23,22,15
Montipora_capitata_PredGene_g37621.t1,0,0,0,8,4,3
Montipora_capitata_PredGene_g59416.t1,0,0,0,11,13,6
Montipora_capitata_PredGene_g1066.t1,0,0,0,13,11,20
Montipora_capitata_PredGene_adi2mcaRNA2472_R1.t1,5,424,0,11,17,10
Montipora_capitata_PredGene_g48204.t1,1991,773,872,53,37,48
Montipora_capitata_PredGene_g53423.t1,0,0,0,18,31,28
Montipora_capitata_PredGene_g23179.t1,0,0,0,2,3,3
Montipora_capitata_PredGene_g58692.t1,0,0,0,18,2,2
Montipora_capitata_PredGene_adi2mcaRNA22794_R5.t1,0,0,0,21,16,7
Montipora_capitata_PredGene_g62750.t1,0,0,0,52,42,56
Montipora_capitata_PredGene_adi2mcaRNA9206_R7.t1,0,0,0,13,18,17
Montipora_capitata_PredGene_adi2mcaRNA32153_R1.t1,0,0,0,6,1,8
Montipora_capitata_PredGene_g36369.t1,0,0,0,2,4,0
Montipora_capitata_PredGene_g7335.t1,0,0,0,8,25,0
Montipora_capitata_PredGene_g51723.t1,317,197,309,33,37,36
Montipora_capitata_PredGene_g60285.t1,0,0,0,20,7,10
Montipora_capitata_PredGene_g64606.t1,3,0,0,5,4,10
Montipora_capitata_PredGene_g27045.t1,232,203,225,8,3,7
Montipora_capitata_PredGene_g37902.t1,70,43,47,11,0,5
Montipora_capitata_PredGene_adi2mcaRNA5734_R1.t1,3,5,0,7,8,9
Montipora_capitata_PredGene_g62361.t1,0,0,0,2,2,3
Montipora_capitata_PredGene_g54484.t1,6,0,4,35,25,24
Montipora_capitata_PredGene_g27236.t1,0,0,2,18,9,14
Montipora_capitata_PredGene_g63498.t1,0,0,0,0,2,1
Montipora_capitata_PredGene_adi2mcaRNA9757_R0.t1,27,82,44,21,21,19
Montipora_capitata_PredGene_g22715.t1,0,3,10,4,0,8
Montipora_capitata_PredGene_g7884.t1,0,0,0,1,0,3
Montipora_capitata_PredGene_g12130.t1,6,29,11,50,44,41
Montipora_capitata_PredGene_g24758.t1,0,0,0,9,16,4
Montipora_capitata_PredGene_g57203.t1,589,713,558,25,25,22
Montipora_capitata_PredGene_g35642.t1,0,0,0,15,5,20
Montipora_capitata_PredGene_g53012.t1,2,0,2,23,21,17
Montipora_capitata_PredGene_g29243.t1,9,4,15,18,23,16
Montipora_capitata_PredGene_g39461.t1,0,0,0,12,9,3
Montipora_capitata_PredGene_g51066.t1,0,0,3,9,4,2
Montipora_capitata_PredGene_g25897.t1,0,0,0,2,5,3
Montipora_capitata_PredGene_g44856.t1,14,7,24,19,16,18
Montipora_capitata_PredGene_g14092.t1,0,0,1,10,3,26
Montipora_capitata_PredGene_g69196.t1,0,0,0,0,2,1
Montipora_capitata_PredGene_adi2mcaRNA38208_R1.t1,0,0,0,0,0,12
Montipora_capitata_PredGene_g11883.t1,0,0,0,0,0,3
Montipora_capitata_PredGene_g25342.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g7315.t1,24,267,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA37772_R9.t1,41,46,80,13,12,27
Montipora_capitata_PredGene_g62752.t1,13,0,11,33,35,45
Montipora_capitata_PredGene_g54486.t1,1875,1704,1523,54,61,65
Montipora_capitata_PredGene_g34275.t1,0,0,0,5,4,0
Montipora_capitata_PredGene_g64803.t1,602,1274,878,0,0,0
Montipora_capitata_PredGene_g31999.t1,372,316,366,94,66,77
Montipora_capitata_PredGene_g62363.t1,0,0,0,23,19,7
Montipora_capitata_PredGene_adi2mcaRNA22936_R7.t1,0,0,0,2,0,4
Montipora_capitata_PredGene_adi2mcaRNA4641_R8.t1,44,77,26,7,10,9
Montipora_capitata_PredGene_g28848.t1,0,7,5,56,52,67
Montipora_capitata_PredGene_g53421.t1,3,1,11,6,7,7
Montipora_capitata_PredGene_g46781.t1,5,5,5,21,39,17
Montipora_capitata_PredGene_adi2mcaRNA20056_R1.t1,43,13,0,78,99,82
Montipora_capitata_PredGene_adi2mcaRNA9137_R6.t1,1140,883,323,50,23,49
Montipora_capitata_PredGene_adi2mcaRNA2759_R8.t1,0,0,0,31,33,25
Montipora_capitata_PredGene_g19137.t1,0,0,1,2,3,6
Montipora_capitata_PredGene_g17385.t1,0,0,0,6,2,4
Montipora_capitata_PredGene_adi2mcaRNA8876_R1.t1,0,0,0,13,7,7
Montipora_capitata_PredGene_g71174.t1,0,0,34,0,0,0
Montipora_capitata_PredGene_g25666.t1,0,0,0,3,9,0
Montipora_capitata_PredGene_g25340.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g7317.t1,894,901,597,36,25,35
Montipora_capitata_PredGene_g65892.t1,0,0,0,6,16,5
Montipora_capitata_PredGene_g44854.t1,3,4,0,30,16,14
Montipora_capitata_PredGene_g29241.t1,322,298,199,11,23,22
Montipora_capitata_PredGene_g44966.t1,0,0,0,10,7,4
Montipora_capitata_PredGene_g63457.t1,0,0,0,6,10,6
Montipora_capitata_PredGene_g32371.t1,8,4,3,15,14,18
Montipora_capitata_PredGene_g9880.t1,11,5,0,7,14,15
Montipora_capitata_PredGene_g60837.t1,1,22,22,14,38,47
Montipora_capitata_PredGene_adi2mcaRNA10131_R0.t1,287,181,232,9,7,10
Montipora_capitata_PredGene_adi2mcaRNA13404_R9.t1,0,7,5,54,53,18
Montipora_capitata_PredGene_g46783.t1,0,0,0,5,5,0
Montipora_capitata_PredGene_g40701.t1,9,0,6,0,7,5
Montipora_capitata_PredGene_g12311.t1,142,156,80,16,13,12
Montipora_capitata_PredGene_g42018.t1,399,102,171,25,15,27
Montipora_capitata_PredGene_g8388.t1,15,6,14,9,14,17
Montipora_capitata_PredGene_g3286.t1,0,0,0,1,11,0
Montipora_capitata_PredGene_g68146.t1,0,0,0,26,24,17
Montipora_capitata_PredGene_g26570.t1,877,541,383,91,55,91
Montipora_capitata_PredGene_g12631.t1,0,0,98,0,12,19
Montipora_capitata_PredGene_g57201.t1,340,292,234,4,0,13
Montipora_capitata_PredGene_g26777.t1,0,0,0,8,1,3
Montipora_capitata_PredGene_g11743.t1,2,0,4,16,14,18
Montipora_capitata_PredGene_g6141.t1,1,0,2,8,7,10
Montipora_capitata_PredGene_g32861.t1,0,0,0,6,8,5
Montipora_capitata_PredGene_g48411.t1,346,316,414,17,17,11
Montipora_capitata_PredGene_g33669.t1,283,243,149,19,21,13
Montipora_capitata_PredGene_g5045.t1,716,610,238,50,61,74
Montipora_capitata_PredGene_g29157.t1,31,0,0,8,8,9
Montipora_capitata_PredGene_g21546.t1,0,0,0,12,0,3
Montipora_capitata_PredGene_g23596.t1,3,2,3,15,13,13
Montipora_capitata_PredGene_g41346.t1,5761,5104,3995,24,16,22
Montipora_capitata_PredGene_g59484.t1,8,118,70,8,17,23
Montipora_capitata_PredGene_g14795.t1,0,0,5,5,13,7
Montipora_capitata_PredGene_g29657.t1,31,10,0,21,25,8
Montipora_capitata_PredGene_g21259.t1,267,46,72,11,9,13
Montipora_capitata_PredGene_adi2mcaRNA8235_R7.t1,0,0,0,19,14,14
Montipora_capitata_PredGene_g27707.t1,18,12,29,2,4,5
Montipora_capitata_PredGene_g19439.t1,0,0,0,9,12,17
Montipora_capitata_PredGene_g57384.t1,17,17,2,14,13,29
Montipora_capitata_PredGene_g24194.t1,8,11,9,7,1,2
Montipora_capitata_PredGene_g6147.t1,74,76,66,30,17,28
Montipora_capitata_PredGene_g40166.t1,6,0,5,5,2,4
Montipora_capitata_PredGene_adi2mcaRNA3875_R0.t1,4367,3108,2846,231,112,210
Montipora_capitata_PredGene_g22344.t1,12,25,63,3,8,10
Montipora_capitata_PredGene_g64769.t1,0,0,0,4,2,0
Montipora_capitata_PredGene_g59776.t1,0,0,0,26,23,22
Montipora_capitata_PredGene_g65890.t1,57,157,108,2,0,8
Montipora_capitata_PredGene_g5213.t1,9,0,1,8,3,7
Montipora_capitata_PredGene_g6162.t1,1,0,0,35,40,43
Montipora_capitata_PredGene_g50668.t1,0,0,0,25,44,33
Montipora_capitata_PredGene_g3882.t1,59,42,58,12,10,8
Montipora_capitata_PredGene_g25572.t1,0,0,0,8,21,15
Montipora_capitata_PredGene_adi2mcaRNA30022_R0.t1,192,97,145,15,20,13
Montipora_capitata_PredGene_g50815.t1,0,0,0,9,12,6
Montipora_capitata_PredGene_g68814.t1,0,0,0,3,5,5
Montipora_capitata_PredGene_g32618.t1,0,0,0,0,3,2
Montipora_capitata_PredGene_g14281.t1,0,0,0,2,1,1
Montipora_capitata_PredGene_g46958.t1,764,1871,1519,5,0,7
Montipora_capitata_PredGene_g50929.t1,2479,2332,2361,35,27,30
Montipora_capitata_PredGene_g10316.t1,3,12,3,24,27,9
Montipora_capitata_PredGene_g27368.t1,0,0,0,14,7,7
Montipora_capitata_PredGene_g63833.t1,11,8,0,17,14,23
Montipora_capitata_PredGene_g69212.t1,0,1,4,0,3,5
Montipora_capitata_PredGene_adi2mcaRNA8129_R2.t1,8,4,9,23,33,30
Montipora_capitata_PredGene_g53800.t1,0,5,7,14,27,13
Montipora_capitata_PredGene_g19745.t1,1,3,0,17,12,6
Montipora_capitata_PredGene_g33738.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g46441.t1,0,0,0,8,0,3
Montipora_capitata_PredGene_g26507.t1,124,233,113,5,13,9
Montipora_capitata_PredGene_g58412.t1,311,304,287,15,14,17
Montipora_capitata_PredGene_g51577.t1,0,0,6,0,0,0
Montipora_capitata_PredGene_g24196.t1,1,21,3,11,6,23
Montipora_capitata_PredGene_g6145.t1,0,0,0,16,17,27
Montipora_capitata_PredGene_adi2mcaRNA564_R0.t1,0,0,0,15,16,6
Montipora_capitata_PredGene_g55494.t1,0,0,3,28,22,22
Montipora_capitata_PredGene_adi2mcaRNA17223_R1.t1,612,426,335,9,11,14
Montipora_capitata_PredGene_g66456.t1,0,0,1,35,23,24
Montipora_capitata_PredGene_g45865.t1,45,52,108,17,14,11
Montipora_capitata_PredGene_g535.t1,180,190,232,12,0,0
Montipora_capitata_PredGene_g23859.t1,9266,7783,11211,26,20,24
Montipora_capitata_PredGene_g49679.t1,0,0,0,11,20,7
Montipora_capitata_PredGene_g30372.t1,0,3,0,22,15,15
Montipora_capitata_PredGene_g35640.t1,0,0,0,19,13,15
Montipora_capitata_PredGene_g13165.t1,254,165,28,11,13,12
Montipora_capitata_PredGene_g32293.t1,687,341,358,24,21,22
Montipora_capitata_PredGene_g4149.t1,950,677,1651,0,5,4
Montipora_capitata_PredGene_g53218.t1,1790,2716,1624,36,33,41
Montipora_capitata_PredGene_g12117.t1,37,21,52,87,75,109
Montipora_capitata_PredGene_g64744.t1,0,0,0,10,4,24
Montipora_capitata_PredGene_g10266.t1,0,0,0,25,31,18
Montipora_capitata_PredGene_g12210.t1,0,0,0,32,28,44
Montipora_capitata_PredGene_g47779.t1,0,0,1,4,0,3
Montipora_capitata_PredGene_adi2mcaRNA19169_R3.t1,0,0,0,0,30,21
Montipora_capitata_PredGene_g28409.t1,72,0,2165,6,8,0
Montipora_capitata_PredGene_g8713.t1,698,51,27,36,5,0
Montipora_capitata_PredGene_g39973.t1,104,39,43,13,16,16
Montipora_capitata_PredGene_g60762.t1,0,0,0,11,10,8
Montipora_capitata_PredGene_adi2mcaRNA12114_R0.t1,94,116,136,9,20,15
Montipora_capitata_PredGene_g24848.t1,0,0,0,22,29,18
Montipora_capitata_PredGene_g12288.t1,952,1106,621,25,26,41
Montipora_capitata_PredGene_g39699.t1,1544,1111,694,16,17,25
Montipora_capitata_PredGene_g28460.t1,149,122,123,15,11,10
Montipora_capitata_PredGene_g35604.t1,0,0,0,16,4,6
Montipora_capitata_PredGene_g49990.t1,0,0,0,12,10,21
Montipora_capitata_PredGene_g43745.t1,1,0,0,33,7,12
Montipora_capitata_PredGene_g43708.t1,6,0,4,2,0,0
Montipora_capitata_PredGene_g22598.t1,106,119,71,8,14,6
Montipora_capitata_PredGene_g537.t1,129,136,149,14,7,5
Montipora_capitata_PredGene_g45867.t1,140,96,188,7,0,4
Montipora_capitata_PredGene_g9999.t1,0,0,4,6,5,9
Montipora_capitata_PredGene_adi2mcaRNA17773_R0.t1,59,41,51,12,12,10
Montipora_capitata_PredGene_g14515.t1,0,0,0,0,1,10
Montipora_capitata_PredGene_g49161.t1,37,0,11,3,6,3
Montipora_capitata_PredGene_g25895.t1,0,0,0,6,13,13
Montipora_capitata_PredGene_g44027.t1,0,0,0,3,0,0
Montipora_capitata_PredGene_g8448.t1,0,0,0,0,4,0
Montipora_capitata_PredGene_g18318.t1,179,123,230,53,43,43
Montipora_capitata_PredGene_g11628.t1,22,22,27,8,22,13
Montipora_capitata_PredGene_adi2mcaRNA38630_R0.t1,185,167,196,11,14,13
Montipora_capitata_PredGene_g36576.t1,0,0,0,7,11,1
Montipora_capitata_PredGene_g60760.t1,120,162,112,8,5,8
Montipora_capitata_PredGene_g23385.t1,1,0,0,7,6,7
Montipora_capitata_PredGene_g10170.t1,0,0,0,18,22,23
Montipora_capitata_PredGene_g34833.t1,100,77,33,8,17,0
Montipora_capitata_PredGene_g67351.t1,19,6,2,9,13,4
Montipora_capitata_PredGene_g28339.t1,0,0,0,25,17,23
Montipora_capitata_PredGene_g49163.t1,0,0,0,25,6,13
Montipora_capitata_PredGene_g59253.t1,1,1,3,10,5,4
Montipora_capitata_PredGene_g59848.t1,0,9,0,0,5,6
Montipora_capitata_PredGene_adi2mcaRNA18560_R1.t1,5529,4298,4281,111,99,94
Montipora_capitata_PredGene_g28859.t1,53,31,18,16,17,20
Montipora_capitata_PredGene_g38155.t1,0,3,0,45,84,112
Montipora_capitata_PredGene_adi2mcaRNA8273_R3.t1,44,0,17,10,5,4
Montipora_capitata_PredGene_g61826.t1,0,0,0,13,19,8
Montipora_capitata_PredGene_g64746.t1,0,0,0,14,16,22
Montipora_capitata_PredGene_g60223.t1,0,5,0,9,23,14
Montipora_capitata_PredGene_g16968.t1,0,0,0,3,6,3
Montipora_capitata_PredGene_g50250.t1,0,0,0,3,2,0
Montipora_capitata_PredGene_g35013.t1,466,248,508,20,11,15
Montipora_capitata_PredGene_g31938.t1,6,11,7,25,14,19
Montipora_capitata_PredGene_g22349.t1,0,0,3,5,5,11
Montipora_capitata_PredGene_g64120.t1,0,0,0,0,8,0
Montipora_capitata_PredGene_g34888.t1,0,1,0,5,9,5
Montipora_capitata_PredGene_adi2mcaRNA9523_R4.t1,218,383,331,43,61,69
Montipora_capitata_PredGene_g56568.t1,0,0,0,2,6,3
Montipora_capitata_PredGene_g37955.t1,68,114,41,34,18,21
Montipora_capitata_PredGene_g8487.t1,292,73,143,5,5,7
Montipora_capitata_PredGene_g20094.t1,3526,3743,1661,122,91,193
Montipora_capitata_PredGene_adi2mcaRNA17673_R8.t1,0,0,0,8,0,10
Montipora_capitata_PredGene_g5994.t1,0,0,0,0,5,7
Montipora_capitata_PredGene_g33381.t1,12,6,18,8,8,8
Montipora_capitata_PredGene_g17160.t1,0,0,2,11,6,2
Montipora_capitata_PredGene_g64089.t1,163,152,104,26,30,25
Montipora_capitata_PredGene_g25783.t1,2,2,2,15,23,16
Montipora_capitata_PredGene_g31425.t1,48,44,15,8,11,10
Montipora_capitata_PredGene_g2759.t1,0,0,0,37,59,9
Montipora_capitata_PredGene_g64414.t1,528,453,189,43,46,61
Montipora_capitata_PredGene_g55805.t1,324,297,215,18,26,22
Montipora_capitata_PredGene_g38610.t1,0,12,7,6,4,0
Montipora_capitata_PredGene_g26732.t1,0,0,0,6,3,8
