"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"510","GO:0002576",0.0696267332211211,1,2,2,"platelet degranulation","BP"
"2088","GO:0008514",0.0696267332211211,1,2,2,"organic anion transmembrane transporter activity","MF"
"2103","GO:0008559",0.0696267332211211,1,2,2,"ABC-type xenobiotic transporter activity","MF"
"2671","GO:0015132",0.0696267332211211,1,2,2,"prostaglandin transmembrane transporter activity","MF"
"2678","GO:0015143",0.0696267332211211,1,2,2,"urate transmembrane transporter activity","MF"
"2694","GO:0015216",0.0696267332211211,1,2,2,"purine nucleotide transmembrane transporter activity","MF"
"2730","GO:0015431",0.0696267332211211,1,2,2,"ABC-type glutathione S-conjugate transporter activity","MF"
"2731","GO:0015432",0.0696267332211211,1,2,2,"ABC-type bile acid transporter activity","MF"
"2765","GO:0015721",0.0696267332211211,1,2,2,"bile acid and bile salt transport","BP"
"2768","GO:0015732",0.0696267332211211,1,2,2,"prostaglandin transport","BP"
"2775","GO:0015747",0.0696267332211211,1,2,2,"urate transport","BP"
"2932","GO:0016404",0.0696267332211211,1,2,2,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF"
"4109","GO:0032310",0.0696267332211211,1,2,2,"prostaglandin secretion","BP"
"4965","GO:0038183",0.0696267332211211,1,2,2,"bile acid signaling pathway","BP"
"5325","GO:0043225",0.0696267332211211,1,2,2,"ATPase-coupled inorganic anion transmembrane transporter activity","MF"
"7446","GO:0070730",0.0696267332211211,1,2,2,"cAMP transport","BP"
"7675","GO:0071716",0.0696267332211211,1,2,2,"leukotriene transport","BP"
"8155","GO:0098591",0.0696267332211211,1,2,2,"external side of apical plasma membrane","CC"
"8896","GO:1903790",0.0696267332211211,1,2,2,"guanine nucleotide transmembrane transport","BP"
"7799","GO:0072553",0.0696284420727418,1,2,2,"terminal button organization","BP"
"2017","GO:0008296",0.0696312030449627,1,2,2,"3'-5'-exodeoxyribonuclease activity","MF"
"1471","GO:0006603",0.0696388355814908,1,2,2,"phosphocreatine metabolic process","BP"
"968","GO:0005085",0.0696717074916329,0.971475466119643,10,24,"guanyl-nucleotide exchange factor activity","MF"
"1185","GO:0005797",0.0696718690019812,1,2,2,"Golgi medial cisterna","CC"
"3484","GO:0030014",0.0696932202215086,1,2,2,"CCR4-NOT complex","CC"
"3485","GO:0030015",0.0696932202215086,1,2,2,"CCR4-NOT core complex","CC"
"5258","GO:0043023",0.0697176850802404,1,2,2,"ribosomal large subunit binding","MF"
"4136","GO:0032426",0.069718424342458,1,2,2,"stereocilium tip","CC"
"8297","GO:0099503",0.0697240712962416,1,2,2,"secretory vesicle","CC"
"117","GO:0000439",0.0697409471150717,1,2,2,"transcription factor TFIIH core complex","CC"
"7455","GO:0070816",0.0697409471150717,1,2,2,"phosphorylation of RNA polymerase II C-terminal domain","BP"
"6974","GO:0060465",0.0697620081070068,1,2,2,"pharynx development","BP"
"1012","GO:0005253",0.0697831951664026,1,2,2,"anion channel activity","MF"
"8521","GO:1900122",0.0698131539782971,1,2,2,"positive regulation of receptor binding","BP"
"8858","GO:1903441",0.0698139835906131,1,2,2,"protein localization to ciliary membrane","BP"
"3814","GO:0031083",0.069817489032034,1,2,2,"BLOC-1 complex","CC"
"2035","GO:0008343",0.0698917975512879,1,2,2,"adult feeding behavior","BP"
"5149","GO:0042585",0.0698944530165385,1,2,2,"germinal vesicle","CC"
"8157","GO:0098595",0.0698944530165385,1,2,2,"perivitelline space","CC"
"2589","GO:0014012",0.0699181102557861,1,2,2,"peripheral nervous system axon regeneration","BP"
"5863","GO:0046222",0.0699232580805603,1,2,2,"aflatoxin metabolic process","BP"
"6358","GO:0050656",0.0699299771764342,1,2,2,"3'-phosphoadenosine 5'-phosphosulfate binding","MF"
"4570","GO:0034875",0.0699448043747755,1,2,2,"caffeine oxidase activity","MF"
"7268","GO:0062181",0.0699448043747755,1,2,2,"1-alpha,25-dihydroxyvitamin D3 23-hydroxylase activity","MF"
"7417","GO:0070576",0.0699448043747755,1,2,2,"vitamin D 24-hydroxylase activity","MF"
"8339","GO:0101021",0.0699448043747755,1,2,2,"estrogen 2-hydroxylase activity","MF"
"5940","GO:0046653",0.0699572684710901,1,2,2,"tetrahydrofolate metabolic process","BP"
"7365","GO:0070402",0.0699767388685301,1,2,2,"NADPH binding","MF"
"5146","GO:0042581",0.0699875445519504,1,2,2,"specific granule","CC"
"7125","GO:0061074",0.0700169506080391,1,2,2,"regulation of neural retina development","BP"
"1857","GO:0007521",0.0700397807551147,1,2,2,"muscle cell fate determination","BP"
"6675","GO:0051782",0.0701037784536856,1,2,2,"negative regulation of cell division","BP"
"5295","GO:0043139",0.0701140497972807,1,2,2,"5'-3' DNA helicase activity","MF"
"2993","GO:0016602",0.0701237691941124,1,2,2,"CCAAT-binding factor complex","CC"
"1481","GO:0006621",0.07015618047404,1,2,2,"protein retention in ER lumen","BP"
"1480","GO:0006620",0.0701727765836857,1,2,2,"posttranslational protein targeting to endoplasmic reticulum membrane","BP"
"4415","GO:0033962",0.0701823088279472,1,2,2,"P-body assembly","BP"
"6685","GO:0051870",0.0701891080644117,1,2,2,"methotrexate binding","MF"
"2395","GO:0010266",0.0702294325039152,1,2,2,"response to vitamin B1","BP"
"6534","GO:0051170",0.0702376775966446,1,2,2,"import into nucleus","BP"
"1392","GO:0006369",0.0702675303787266,1,2,2,"termination of RNA polymerase II transcription","BP"
"8734","GO:1902527",0.070292434307491,1,2,2,"positive regulation of protein monoubiquitination","BP"
"1212","GO:0005859",0.0703256980283463,1,2,2,"muscle myosin complex","CC"
"5274","GO:0043056",0.0703256980283463,1,2,2,"forward locomotion","BP"
"6766","GO:0055002",0.0703256980283463,1,2,2,"striated muscle cell development","BP"
"6960","GO:0060419",0.0703256980283463,1,2,2,"heart growth","BP"
"86","GO:0000303",0.0703373825609137,1,2,2,"response to superoxide","BP"
"480","GO:0002262",0.0703373825609137,1,2,2,"myeloid cell homeostasis","BP"
"3201","GO:0019226",0.0703373825609137,1,2,2,"transmission of nerve impulse","BP"
"4104","GO:0032287",0.0703373825609137,1,2,2,"peripheral nervous system myelin maintenance","BP"
"4513","GO:0034465",0.0703373825609137,1,2,2,"response to carbon monoxide","BP"
"5692","GO:0045541",0.0703373825609137,1,2,2,"negative regulation of cholesterol biosynthetic process","BP"
"6363","GO:0050665",0.0703373825609137,1,2,2,"hydrogen peroxide biosynthetic process","BP"
"7571","GO:0071318",0.0703373825609137,1,2,2,"cellular response to ATP","BP"
"8071","GO:0097332",0.0703373825609137,1,2,2,"response to antipsychotic drug","BP"
"8680","GO:1902177",0.0703373825609137,1,2,2,"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP"
"7825","GO:0072719",0.0704440168730831,1,2,2,"cellular response to cisplatin","BP"
"3757","GO:0030891",0.0704973631366983,1,2,2,"VCB complex","CC"
"3932","GO:0031466",0.0704973631366983,1,2,2,"Cul5-RING ubiquitin ligase complex","CC"
"7382","GO:0070449",0.0704973631366983,1,2,2,"elongin complex","CC"
"1649","GO:0007018",0.0716042802856687,0.972304961424864,9,21,"microtubule-based movement","BP"
"5982","GO:0046872",0.0723075681176889,0.940843842446349,139,474,"metal ion binding","MF"
"3549","GO:0030173",0.0733258380755148,0.976102633423478,7,15,"integral component of Golgi membrane","CC"
"223","GO:0001227",0.0743487750263909,0.973150538082465,8,18,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF"
"6513","GO:0051087",0.0747172073265353,0.972986021781809,8,18,"chaperone binding","MF"
"1389","GO:0006366",0.0753309664414766,0.972711480367974,8,18,"transcription by RNA polymerase II","BP"
"1589","GO:0006888",0.0755891746699126,0.970415843618331,9,21,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP"
"152","GO:0000785",0.0815822545660021,0.948640731414774,28,83,"chromatin","CC"
"7396","GO:0070507",0.0819512144959867,0.98418687248703,4,7,"regulation of microtubule cytoskeleton organization","BP"
"4779","GO:0035720",0.0822018566267591,0.984120188305622,4,7,"intraciliary anterograde transport","BP"
"5801","GO:0045879",0.0824308111319054,0.984059199507306,4,7,"negative regulation of smoothened signaling pathway","BP"
"8056","GO:0097225",0.0828687786267294,0.983942335541949,4,7,"sperm midpiece","CC"
"4625","GO:0035115",0.0831881221642808,0.983856960297881,4,7,"embryonic forelimb morphogenesis","BP"
"5178","GO:0042698",0.083424687101819,0.983793626539529,4,7,"ovulation cycle","BP"
"1029","GO:0005314",0.0834826032189085,0.983778109553378,4,7,"high-affinity glutamate transmembrane transporter activity","MF"
"7450","GO:0070778",0.0834826032189085,0.983778109553378,4,7,"L-aspartate transmembrane transport","BP"
"2991","GO:0016597",0.083505451520337,0.983771986749281,4,7,"amino acid binding","MF"
"448","GO:0002121",0.0838391721989049,0.983682477091683,4,7,"inter-male aggressive behavior","BP"
"8197","GO:0098793",0.0841985738385464,0.954336039894943,17,47,"presynapse","CC"
"6253","GO:0048703",0.0842035797921556,0.983584564941572,4,7,"embryonic viscerocranium morphogenesis","BP"
"4399","GO:0033690",0.0845715037721239,0.983485526383485,4,7,"positive regulation of osteoblast proliferation","BP"
"2912","GO:0016310",0.0886451012614256,0.940504812826032,35,108,"phosphorylation","BP"
"679","GO:0003824",0.0886571934789001,0.94215564407431,31,94,"catalytic activity","MF"
"196","GO:0000978",0.090827302286432,0.947347572505032,20,57,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF"
"6291","GO:0048812",0.091030117897301,0.960205538280438,10,25,"neuron projection morphogenesis","BP"
"819","GO:0004518",0.091899406669985,0.957809385471323,11,28,"nuclease activity","MF"
"3324","GO:0020037",0.0928318229538544,0.957295520279728,11,28,"heme binding","MF"
"2909","GO:0016301",0.0932637683533968,0.937459056556093,34,105,"kinase activity","MF"
"1958","GO:0008152",0.0935589731566083,0.950666599841989,15,41,"metabolic process","BP"
"7614","GO:0071466",0.0941149232825512,0.974763961203996,5,10,"cellular response to xenobiotic stimulus","BP"
"356","GO:0001843",0.09462898429279,0.958292225153402,10,25,"neural tube closure","BP"
"1869","GO:0007566",0.0948804398360769,0.974490599866355,5,10,"embryo implantation","BP"
"6381","GO:0050714",0.0949750577499786,0.974456755337174,5,10,"positive regulation of protein secretion","BP"
"7704","GO:0071902",0.0973363856652217,0.968844642761885,6,13,"positive regulation of protein serine/threonine kinase activity","BP"
"2426","GO:0010467",0.0974145472857259,0.961824567801787,8,19,"gene expression","BP"
"1763","GO:0007267",0.0976973738517839,0.968695101449876,6,13,"cell-cell signaling","BP"
"1747","GO:0007224",0.0978484005592774,0.968632483241394,6,13,"smoothened signaling pathway","BP"
"2009","GO:0008283",0.0980470767980011,0.958804679642496,9,22,"cell population proliferation","BP"
"1989","GO:0008233",0.0980633640875749,0.939315132882809,24,71,"peptidase activity","MF"
"1554","GO:0006811",0.0980874253880119,0.932288109339117,38,119,"ion transport","BP"
"3533","GO:0030141",0.0985899106849286,0.961250529583443,8,19,"secretory granule","CC"
"2843","GO:0016042",0.0996634722720202,0.963967239133058,7,16,"lipid catabolic process","BP"
"2966","GO:0016529",0.100160638820627,0.963739384756748,7,16,"sarcoplasmic reticulum","CC"
"1764","GO:0007268",0.102375480005002,0.936999512544639,23,68,"chemical synaptic transmission","BP"
"6900","GO:0060271",0.107897664107864,0.940203841599232,16,45,"cilium assembly","BP"
"1384","GO:0006355",0.113419269632154,0.921786452929885,35,110,"regulation of transcription, DNA-templated","BP"
"6639","GO:0051602",0.114784970623863,0.98180560951263,3,5,"response to electrical stimulus","BP"
"8104","GO:0097492",0.114908360179122,0.981776647181334,3,5,"sympathetic neuron axon guidance","BP"
"8693","GO:1902287",0.114908360179122,0.981776647181334,3,5,"semaphorin-plexin signaling pathway involved in axon guidance","BP"
"2106","GO:0008574",0.115822376389038,0.981561588027008,3,5,"plus-end-directed microtubule motor activity","MF"
"4304","GO:0033093",0.115864934069529,0.981551552360245,3,5,"Weibel-Palade body","CC"
"6092","GO:0048046",0.116234514204057,0.981464317248756,3,5,"apoplast","CC"
"8143","GO:0097746",0.116272099344525,0.981455437354698,3,5,"blood vessel diameter maintenance","BP"
"7729","GO:0072015",0.116543447160723,0.981391282755232,3,5,"glomerular visceral epithelial cell development","BP"
"1497","GO:0006654",0.116559385849034,0.981387511881979,3,5,"phosphatidic acid biosynthetic process","BP"
"2517","GO:0010815",0.116654468458329,0.981365010892267,3,5,"bradykinin catabolic process","BP"
"5116","GO:0042447",0.116654468458329,0.981365010892267,3,5,"hormone catabolic process","BP"
"7460","GO:0070831",0.116914035459933,0.981303534995557,3,5,"basement membrane assembly","BP"
"7437","GO:0070679",0.116914732682255,0.981303369766302,3,5,"inositol 1,4,5 trisphosphate binding","MF"
"1920","GO:0008046",0.117158972726641,0.981245456632202,3,5,"axon guidance receptor activity","MF"
"6637","GO:0051597",0.117222472597839,0.98123038916901,3,5,"response to methylmercury","BP"
"5305","GO:0043169",0.117369132472908,0.981195572426027,3,5,"cation binding","MF"
"7393","GO:0070492",0.117448726541378,0.98117666715266,3,5,"oligosaccharide binding","MF"
"1681","GO:0007095",0.117560942161176,0.981150001848327,3,5,"mitotic G2 DNA damage checkpoint signaling","BP"
"1547","GO:0006790",0.117821919070759,0.981087934022445,3,5,"sulfur compound metabolic process","BP"
"1807","GO:0007391",0.117943767995805,0.981058929447857,3,5,"dorsal closure","BP"
"3787","GO:0030992",0.117978874354257,0.981050569830762,3,5,"intraciliary transport particle B","CC"
"6354","GO:0050650",0.118019117445539,0.981040985391714,3,5,"chondroitin sulfate proteoglycan biosynthetic process","BP"
"2233","GO:0009449",0.118073296744775,0.981028079072082,3,5,"gamma-aminobutyric acid biosynthetic process","BP"
"2683","GO:0015172",0.118073296744775,0.981028079072082,3,5,"acidic amino acid transmembrane transporter activity","MF"
"3856","GO:0031223",0.118073296744775,0.981028079072082,3,5,"auditory behavior","BP"
"6712","GO:0051938",0.118073296744775,0.981028079072082,3,5,"L-glutamate import","BP"
"2510","GO:0010803",0.118141445183092,0.981011840559523,3,5,"regulation of tumor necrosis factor-mediated signaling pathway","BP"
"51","GO:0000175",0.118173537193299,0.981004191877097,3,5,"3'-5'-exoribonuclease activity","MF"
"7971","GO:0090503",0.118173537193299,0.981004191877097,3,5,"RNA phosphodiester bond hydrolysis, exonucleolytic","BP"
"1743","GO:0007218",0.118200630821692,0.980997733616982,3,5,"neuropeptide signaling pathway","BP"
"5115","GO:0042446",0.118419862464701,0.980945446392855,3,5,"hormone biosynthetic process","BP"
"3013","GO:0016712",0.118470748640672,0.980933302455729,3,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","MF"
"104","GO:0000381",0.11851630235328,0.98092242871771,3,5,"regulation of alternative mRNA splicing, via spliceosome","BP"
"8491","GO:0150104",0.118517342437451,0.944682077340238,10,26,"transport across blood-brain barrier","BP"
"5225","GO:0042908",0.118527170270461,0.980919834196688,3,5,"xenobiotic transport","BP"
"3356","GO:0021591",0.118631557116233,0.980894907163276,3,5,"ventricular system development","BP"
"860","GO:0004674",0.118645461782865,0.926254864605291,22,66,"protein serine/threonine kinase activity","MF"
"8402","GO:0110165",0.118721216362366,0.980873487549071,3,5,"cellular anatomical entity","CC"
"5916","GO:0046540",0.118868008895252,0.980838399921682,3,5,"U4/U6 x U5 tri-snRNP complex","CC"
"407","GO:0001975",0.118910999146498,0.980828119586003,3,5,"response to amphetamine","BP"
"3975","GO:0031640",0.119118064186736,0.980778575633053,3,5,"killing of cells of other organism","BP"
"1391","GO:0006368",0.119440075285227,0.980701436322665,3,5,"transcription elongation from RNA polymerase II promoter","BP"
"2084","GO:0008503",0.119496145239722,0.98068799299048,3,5,"benzodiazepine receptor activity","MF"
"1058","GO:0005506",0.120914180204428,0.94331440734901,10,26,"iron ion binding","MF"
"2913","GO:0016311",0.122835532516022,0.945036275828239,9,23,"dephosphorylation","BP"
"8392","GO:0106310",0.125098459280978,0.922599639825239,21,63,"protein serine kinase activity","MF"
"1435","GO:0006486",0.125418267944062,0.943604622171202,9,23,"protein glycosylation","BP"
"2257","GO:0009615",0.126186112325681,0.946520924777098,8,20,"response to virus","BP"
"275","GO:0001649",0.126789333658051,0.946200113973023,8,20,"osteoblast differentiation","BP"
"5186","GO:0042742",0.126998917671184,0.946088545724996,8,20,"defense response to bacterium","BP"
"3034","GO:0016791",0.127418152602523,0.945865210859803,8,20,"phosphatase activity","MF"
